Year,Sex,ICD10 Diagnosis,Diagnosis Type,Value_adm,Value_fat,Smoking Prevalence,"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix)
2013,Male,Kidney and Renal Pelvis,Cancers which can be caused by smoking,12700.0,2832.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Larynx,Cancers which can be caused by smoking,6670.0,914.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Myeloid Leukaemia,Cancers which can be caused by smoking,29869.0,1737.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Oesophagus,Cancers which can be caused by smoking,35828.0,7214.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Other Heart Disease,Circulatory diseases which can be caused by smoking,181079.0,11109.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Other arterial disease,Circulatory diseases which can be caused by smoking,27930.0,1227.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Pancreas,Cancers which can be caused by smoking,16093.0,4334.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,3446.0,,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,109185.0,12814.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Spontaneous Abortion,Other diseases which can be caused by smoking,0.0,,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Stomach,Cancers which can be caused by smoking,17038.0,2995.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,16948.0,1460.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,87772.0,29370.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Unspecified Site,Cancers which can be caused by smoking,5365.0,5817.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Upper Respiratory Sites,Cancers which can be caused by smoking,26562.0,2360.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2014,Female,Age Related Cataract 45+,Other diseases which can be caused by smoking,106720.0,,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,All admissions,All admissions,6052000.0,,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,All cancers,All cancers,912804.0,77424.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,All circulatory diseases,All circulatory diseases,424070.0,68287.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,All deaths,All deaths,,266843.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,All deaths which can be caused by smoking,All deaths which can be caused by smoking,,112685.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,All diseases of the digestive system,All diseases of the digestive system,750667.0,11693.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,All diseases which can be caused by smoking,All diseases which can be caused by smoking,782329.0,,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,All respiratory diseases,All respiratory diseases,378752.0,42623.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,4205.0,3350.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Atherosclerosis,Circulatory diseases which can be caused by smoking,5186.0,67.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Bladder,Cancers which can be caused by smoking,20748.0,1843.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,59320.0,19635.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Cervical,Cancers which can be caused by smoking,7259.0,760.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,111550.0,20302.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,4949.0,838.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Crohns Disease,Digestive diseases which can be caused caused by smoking,25478.0,,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Hip Fracture 55+,Other diseases which can be caused by smoking,53418.0,,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,101594.0,24833.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Kidney and Renal Pelvis,Cancers which can be caused by smoking,5703.0,1431.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Larynx,Cancers which can be caused by smoking,1239.0,216.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Myeloid Leukaemia,Cancers which can be caused by smoking,19056.0,1059.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Oesophagus,Cancers which can be caused by smoking,13203.0,3245.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Other Heart Disease,Circulatory diseases which can be caused by smoking,143607.0,13786.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Other arterial disease,Circulatory diseases which can be caused by smoking,18355.0,1631.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Pancreas,Cancers which can be caused by smoking,15320.0,4607.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,5779.0,,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,121352.0,14774.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Spontaneous Abortion,Other diseases which can be caused by smoking,11931.0,,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Stomach,Cancers which can be caused by smoking,5980.0,1378.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,16759.0,1080.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,70587.0,22382.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Unspecified Site,Cancers which can be caused by smoking,5599.0,5261.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Female,Upper Respiratory Sites,Cancers which can be caused by smoking,9032.0,1007.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Age Related Cataract 45+,Other diseases which can be caused by smoking,77869.0,,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,All admissions,All admissions,5434482.0,,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,All cancers,All cancers,936731.0,96288.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,All circulatory diseases,All circulatory diseases,613887.0,74214.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,All deaths,All deaths,,270044.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,All deaths which can be caused by smoking,All deaths which can be caused by smoking,,123135.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,All diseases of the digestive system,All diseases of the digestive system,729952.0,11442.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,All diseases which can be caused by smoking,All diseases which can be caused by smoking,931001.0,,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,All respiratory diseases,All respiratory diseases,373850.0,42221.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,15261.0,5220.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Atherosclerosis,Circulatory diseases which can be caused by smoking,10771.0,60.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Bladder,Cancers which can be caused by smoking,74209.0,4354.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,63112.0,14735.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Cervical,Cancers which can be caused by smoking,0.0,0.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,104197.0,21237.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,5931.0,1451.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Crohns Disease,Digestive diseases which can be caused caused by smoking,20895.0,,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Hip Fracture 55+,Other diseases which can be caused by smoking,21273.0,,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,221820.0,38825.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Kidney and Renal Pelvis,Cancers which can be caused by smoking,13423.0,2928.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Larynx,Cancers which can be caused by smoking,6986.0,937.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Myeloid Leukaemia,Cancers which can be caused by smoking,31079.0,1594.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Oesophagus,Cancers which can be caused by smoking,35900.0,7170.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Other Heart Disease,Circulatory diseases which can be caused by smoking,188739.0,10798.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Other arterial disease,Circulatory diseases which can be caused by smoking,25604.0,1212.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Pancreas,Cancers which can be caused by smoking,17570.0,4510.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,3660.0,,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,130107.0,12715.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Spontaneous Abortion,Other diseases which can be caused by smoking,0.0,,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Stomach,Cancers which can be caused by smoking,17045.0,2920.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,18100.0,1464.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,88321.0,29544.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Unspecified Site,Cancers which can be caused by smoking,5346.0,6171.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
2014,Male,Upper Respiratory Sites,Cancers which can be caused by smoking,26683.0,2590.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0
